ID_BB_GLOBAL,FIELD,VALUE,SOURCE,TSTAMP
BBG00FNFVP52,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FNFVP52,NAME,BANMEDICA SA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FNFVP52,TICKER,BANMED,corp_pfd.dif,2022-12-02 18:15:13
BBG00FP7JBV4,ID_BB_UNIQUE,COAL9811616,corp_pfd.dif,2022-12-02 18:15:13
BBG00FP7JBV4,ID_CUSIP,AL9811616,corp_pfd.dif,2022-12-02 18:15:13
BBG00FP7JBV4,ID_ISIN,XS1545743442,corp_pfd.dif,2022-12-02 18:15:13
BBG00FP7JBV4,ID_SEDOL1,BYXLDX1,corp_pfd.dif,2022-12-02 18:15:13
BBG00FP7JBV4,NAME,EASY TACTIC LTD,corp_pfd.dif,2022-12-02 18:15:13
BBG00FP7JBV4,TICKER,GZRFPR,corp_pfd.dif,2022-12-02 18:15:13
BBG00FPMB917,ID_BB_UNIQUE,COAM0375353,corp_pfd.dif,2022-12-02 18:15:13
BBG00FPMB917,ID_CUSIP,AM0375353,corp_pfd.dif,2022-12-02 18:15:13
BBG00FPMB917,ID_ISIN,CL0002300532,corp_pfd.dif,2022-12-02 18:15:13
BBG00FPMB917,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FPMB917,NAME,BANCO SANTANDER CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FPMB917,TICKER,BSANCI,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9NFT8,ID_BB_UNIQUE,COAM0537002,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9NFT8,ID_CUSIP,AM0537002,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9NFT8,ID_ISIN,XS1548956041,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9NFT8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9NFT8,NAME,AFRICAN DEVELOPMENT BANK,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9NFT8,TICKER,AFDB,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9WN20,ID_BB_UNIQUE,COAM0542044,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9WN20,ID_CUSIP,AM0542044,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9WN20,ID_ISIN,BRCANTDBS055,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9WN20,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9WN20,NAME,ANDRADE GUTIERREZ PART,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQ9WN20,TICKER,ANDRA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKGQL5,ID_BB_UNIQUE,COAM0770348,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKGQL5,ID_CUSIP,82845LAA8,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKGQL5,ID_ISIN,US82845LAA89,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKGQL5,ID_SEDOL1,BZ025T4,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKGQL5,NAME,SILVERSEA CRUISE FINANCE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKGQL5,TICKER,SILSEA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKNLD7,ID_BB_UNIQUE,COAM0781469,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKNLD7,ID_CUSIP,AM0781469,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKNLD7,ID_ISIN,USP9000LAA54,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKNLD7,ID_SEDOL1,BDFGF08,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKNLD7,NAME,SILVERSEA CRUISE FINANCE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQKNLD7,TICKER,SILSEA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZVY5,ID_BB_UNIQUE,COAM0907759,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZVY5,ID_CUSIP,AM0907759,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZVY5,ID_ISIN,CL0002330026,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZVY5,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZVY5,NAME,SOCIEDAD MATRIZ SAAM SA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZVY5,TICKER,SMSAAM,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZWM6,ID_BB_UNIQUE,COAM0907775,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZWM6,ID_CUSIP,AM0907775,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZWM6,ID_ISIN,CL0002330034,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZWM6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZWM6,NAME,SOCIEDAD MATRIZ SAAM SA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FQMZWM6,TICKER,SMSAAM,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRJ9VR8,ID_BB_UNIQUE,COAM1367623,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRJ9VR8,ID_CUSIP,AM1367623,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRJ9VR8,ID_ISIN,BRVEBMDBS057,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRJ9VR8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRJ9VR8,NAME,VOTORANTIM CIMENTOS SA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRJ9VR8,TICKER,VOTORA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK2H11,ID_BB_UNIQUE,COAM1415711,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK2H11,ID_CUSIP,372319AA1,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK2H11,ID_ISIN,US372319AA15,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK2H11,ID_SEDOL1,BYWG3N7,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK2H11,NAME,GENNEIA SA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK2H11,TICKER,GNNEIA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK5R16,ID_BB_UNIQUE,COAM1418673,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK5R16,ID_CUSIP,AM1418673,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK5R16,ID_ISIN,USP46756AH86,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK5R16,ID_SEDOL1,BYV2842,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK5R16,NAME,GENNEIA SA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRK5R16,TICKER,GNNEIA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRRD066,ID_BB_UNIQUE,COAM1694554,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRRD066,ID_CUSIP,AM1694554,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRRD066,ID_ISIN,CL0002300128,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRRD066,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRRD066,NAME,BANCO SANTANDER CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRRD066,TICKER,BSANCI,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTS0Z4,ID_BB_UNIQUE,COAM1823385,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTS0Z4,ID_CUSIP,AM1823385,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTS0Z4,ID_ISIN,CL0002328574,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTS0Z4,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTS0Z4,NAME,RIPLEY CORP,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTS0Z4,TICKER,RIPLEY,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTW0W2,ID_BB_UNIQUE,COAM1829457,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTW0W2,ID_CUSIP,AM1829457,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTW0W2,ID_ISIN,CL0002328590,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTW0W2,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTW0W2,NAME,RIPLEY CORP,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRTW0W2,TICKER,RIPLEY,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRXGZN4,ID_BB_UNIQUE,COAM1944678,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRXGZN4,ID_CUSIP,AM1944678,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRXGZN4,ID_ISIN,CL0002331412,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRXGZN4,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRXGZN4,NAME,TELEFONICA CHILE SA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRXGZN4,TICKER,CTCACI,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRYPNM0,ID_BB_UNIQUE,COAM2026798,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRYPNM0,ID_CUSIP,AM2026798,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRYPNM0,ID_ISIN,XS1555300497,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRYPNM0,ID_SEDOL1,BYMYT33,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRYPNM0,NAME,YUZHOU GROUP,corp_pfd.dif,2022-12-02 18:15:13
BBG00FRYPNM0,TICKER,YUZHOU,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS5NLM8,ID_BB_UNIQUE,COAM2195296,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS5NLM8,ID_CUSIP,AM2195296,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS5NLM8,ID_ISIN,NO0010782949,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS5NLM8,ID_SEDOL1,BD7Y7G0,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS5NLM8,NAME,HOEGH LNG HOLDINGS,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS5NLM8,TICKER,HLNG,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L0Q0,ID_BB_UNIQUE,COAM2251891,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L0Q0,ID_CUSIP,03969AAL4,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L0Q0,ID_ISIN,US03969AAL44,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L0Q0,ID_SEDOL1,BYXJZB7,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L0Q0,NAME,ARDAGH PKG FIN/HLDGS USA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L0Q0,TICKER,ARGID,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L9T8,ID_BB_UNIQUE,COAM2252063,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L9T8,ID_CUSIP,AM2252063,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L9T8,ID_ISIN,USG04586AM83,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L9T8,ID_SEDOL1,BDFD123,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L9T8,NAME,ARDAGH PKG FIN/HLDGS USA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS6L9T8,TICKER,ARGID,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS80RR9,ID_BB_UNIQUE,COAM2350784,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS80RR9,ID_CUSIP,AM2350784,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS80RR9,ID_ISIN,XS1556165477,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS80RR9,ID_SEDOL1,BD93DZ6,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS80RR9,NAME,CHINA WATER AFFAIRS GRP,corp_pfd.dif,2022-12-02 18:15:13
BBG00FS80RR9,TICKER,CWAHK,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSCR9W5,ID_BB_UNIQUE,COAM2391804,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSCR9W5,ID_CUSIP,AM2391804,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSCR9W5,ID_ISIN,CL0002331826,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSCR9W5,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSCR9W5,NAME,EMPRESA DE LOS FERROCARR,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSCR9W5,TICKER,BFFCC,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDMK71,ID_BB_UNIQUE,COAM2432152,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDMK71,ID_CUSIP,AM2432152,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDMK71,ID_ISIN,CL0002276567,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDMK71,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDMK71,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDMK71,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDS7Z3,ID_BB_UNIQUE,COAM2457399,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDS7Z3,ID_CUSIP,AM2457399,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDS7Z3,ID_ISIN,CL0002245158,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDS7Z3,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDS7Z3,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDS7Z3,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSF67,ID_BB_UNIQUE,COAM2457472,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSF67,ID_CUSIP,AM2457472,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSF67,ID_ISIN,CL0002245174,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSF67,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSF67,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSF67,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSSD1,ID_BB_UNIQUE,COAM2457654,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSSD1,ID_CUSIP,AM2457654,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSSD1,ID_ISIN,CL0002245299,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSSD1,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSSD1,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSSD1,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSYB0,ID_BB_UNIQUE,COAM2457696,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSYB0,ID_CUSIP,AM2457696,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSYB0,ID_ISIN,CL0002276575,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSYB0,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSYB0,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDSYB0,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDT489,ID_BB_UNIQUE,COAM2457753,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDT489,ID_CUSIP,AM2457753,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDT489,ID_ISIN,CL0002276591,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDT489,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDT489,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FSDT489,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWXG6,ID_BB_UNIQUE,COAM2759711,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWXG6,ID_CUSIP,AM2759711,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWXG6,ID_ISIN,CL0002245240,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWXG6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWXG6,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWXG6,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWZZ0,ID_BB_UNIQUE,COAM2759745,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWZZ0,ID_CUSIP,AM2759745,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWZZ0,ID_ISIN,CL0002245224,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWZZ0,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWZZ0,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNWZZ0,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNXHC4,ID_BB_UNIQUE,COAM2759901,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNXHC4,ID_CUSIP,AM2759901,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNXHC4,ID_ISIN,CL0002245216,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNXHC4,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNXHC4,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNXHC4,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJ02,ID_BB_UNIQUE,COAM2760685,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJ02,ID_CUSIP,AM2760685,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJ02,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJ02,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJ02,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJ02,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJP5,ID_BB_UNIQUE,COAM2760784,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJP5,ID_CUSIP,AM2760784,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJP5,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJP5,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJP5,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNYJP5,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNZJK9,ID_BB_UNIQUE,COAM2761113,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNZJK9,ID_CUSIP,00786PAC8,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNZJK9,ID_ISIN,US00786PAC86,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNZJK9,ID_SEDOL1,BYXQZD0,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNZJK9,NAME,AEROPUERTOS ARGENT 2000,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVNZJK9,TICKER,AEROAR,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVSXLC4,ID_BB_UNIQUE,COAM2802347,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVSXLC4,ID_CUSIP,AM2802347,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVSXLC4,ID_ISIN,CL0002355452,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVSXLC4,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVSXLC4,NAME,CELEO REDES CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVSXLC4,TICKER,CELEO,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVV9QW1,ID_BB_UNIQUE,COAM2937226,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVV9QW1,ID_CUSIP,00107VAA1,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVV9QW1,ID_ISIN,US00107VAA17,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVV9QW1,ID_SEDOL1,BYMV484,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVV9QW1,NAME,AES ARGENTINA GENERACION,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVV9QW1,TICKER,AES,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVVBFN2,ID_BB_UNIQUE,COAM2938323,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVVBFN2,ID_CUSIP,AM2938323,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVVBFN2,ID_ISIN,USP1000CAA29,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVVBFN2,ID_SEDOL1,BDBRSB7,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVVBFN2,NAME,AES ARGENTINA GENERACION,corp_pfd.dif,2022-12-02 18:15:13
BBG00FVVBFN2,TICKER,AES,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWHPJF8,ID_BB_UNIQUE,COAM3010676,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWHPJF8,ID_CUSIP,AM3010676,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWHPJF8,ID_ISIN,CL0002300540,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWHPJF8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWHPJF8,NAME,BANCO SANTANDER CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWHPJF8,TICKER,BSANCI,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ14G2,ID_BB_UNIQUE,COAM3023349,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ14G2,ID_CUSIP,AM3023349,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ14G2,ID_ISIN,CL0002300433,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ14G2,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ14G2,NAME,BANCO SANTANDER CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ14G2,TICKER,BSANCI,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ3Y10,ID_BB_UNIQUE,COAM3026318,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ3Y10,ID_CUSIP,AM3026318,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ3Y10,ID_ISIN,CL0002300441,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ3Y10,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ3Y10,NAME,BANCO SANTANDER CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ3Y10,TICKER,BSANCI,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ8SW4,ID_BB_UNIQUE,COAM3031409,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ8SW4,ID_CUSIP,AM3031409,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ8SW4,ID_ISIN,CL0002300458,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ8SW4,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ8SW4,NAME,BANCO SANTANDER CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJ8SW4,TICKER,BSANCI,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJB818,ID_BB_UNIQUE,COAM3032928,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJB818,ID_CUSIP,AM3032928,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJB818,ID_ISIN,CL0002300466,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJB818,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJB818,NAME,BANCO SANTANDER CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJB818,TICKER,BSANCI,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJD8N2,ID_BB_UNIQUE,COAM3044493,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJD8N2,ID_CUSIP,AM3044493,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJD8N2,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJD8N2,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJD8N2,NAME,BANCO SANTANDER CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJD8N2,TICKER,BSANCI,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJLVW2,ID_BB_UNIQUE,COAM3060325,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJLVW2,ID_CUSIP,AM3060325,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJLVW2,ID_ISIN,CL0002333574,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJLVW2,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJLVW2,NAME,ESSBIO SA,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWJLVW2,TICKER,BESSB,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWN9KV2,ID_BB_UNIQUE,COAM3181311,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWN9KV2,ID_CUSIP,AM3181311,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWN9KV2,ID_ISIN,ARRIBE5600A6,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWN9KV2,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWN9KV2,NAME,RIBEIRO S.A.C.I.F.A.I.,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWN9KV2,TICKER,RIBEAR,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNKP66,ID_BB_UNIQUE,COAM3193829,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNKP66,ID_CUSIP,AM3193829,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNKP66,ID_ISIN,XS1557094643,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNKP66,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNKP66,NAME,ITAU UNIBANCO SA/NASSAU,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNKP66,TICKER,ITAU,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNR787,ID_BB_UNIQUE,COAM3195246,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNR787,ID_CUSIP,AM3195246,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNR787,ID_ISIN,XS1557088249,corp_pfd.dif,2022-12-02 18:15:13
BBG00FWNR787,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
